# epoch_wall_clock_ns=1788138013185453841
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
seg,218,infer,8810042.235,8836777.408,26.735,0.176,1
seg,219,prep,8836885.187,8844056.003,7.171,,1
seg,219,infer,8844058.817,8871248.346,27.190,0.169,1
seg,220,prep,8871349.884,8875808.270,4.458,,1
seg,220,infer,8875811.048,8933783.781,57.973,0.165,1
seg,221,prep,8933873.838,8941413.582,7.540,,1
seg,221,infer,8941415.601,8968697.889,27.282,0.186,1
seg,222,prep,8968805.334,8975860.242,7.055,,1
seg,222,infer,8975862.797,9005196.361,29.334,0.180,1
seg,223,prep,9005306.325,9013569.945,8.264,,1
seg,223,infer,9013572.723,9044683.653,31.111,0.182,1
seg,224,prep,9044783.857,9048615.646,3.832,,1
seg,224,infer,9048617.350,9094109.022,45.492,0.173,1
seg,225,prep,9094124.393,9099623.806,5.499,,1
seg,225,infer,9099626.177,9127870.899,28.245,0.171,1
seg,226,prep,9127970.381,9133315.904,5.346,,1
seg,226,infer,9133318.793,9161875.777,28.557,0.167,1
seg,227,prep,9161974.407,9167868.565,5.894,,1
seg,227,infer,9167872.102,9196002.175,28.130,0.177,1
seg,228,prep,9196105.731,9202173.964,6.068,,1
seg,228,infer,9202176.779,9229178.380,27.002,0.171,1
seg,229,prep,9229271.566,9243800.050,14.528,,1
seg,229,infer,9243802.920,9272770.018,28.967,0.182,1
seg,230,prep,9272874.056,9278240.858,5.367,,1
seg,230,infer,9278243.691,9306424.579,28.181,0.184,1
seg,231,prep,9306513.524,9313106.039,6.593,,1
seg,231,infer,9313108.076,9340609.514,27.501,0.176,1
seg,232,prep,9340705.330,9348236.519,7.531,,1
seg,232,infer,9348238.704,9376946.633,28.708,0.176,1
seg,233,prep,9377045.782,9383185.793,6.140,,1
seg,233,infer,9383188.182,9411288.977,28.101,0.178,1
seg,234,prep,9411394.700,9419003.241,7.609,,1
seg,234,infer,9419005.963,9448667.326,29.661,0.195,1
seg,235,prep,9448772.586,9454891.005,6.118,,1
seg,235,infer,9454892.597,9482432.313,27.540,0.199,1
seg,236,prep,9482540.481,9489454.017,6.914,,1
seg,236,infer,9489456.721,9516394.506,26.938,0.178,1
seg,237,prep,9516508.822,9523131.967,6.623,,1
seg,237,infer,9523134.355,9550645.997,27.512,0.182,1
