# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,172,infer,4608518.471,4627068.765,18.550,0.126,1
pose,173,prep,4627134.932,4632022.726,4.888,,1
pose,173,infer,4632024.318,4650482.333,18.458,0.136,1
pose,174,prep,4650549.500,4655172.291,4.623,,1
pose,174,infer,4655174.514,4673514.398,18.340,0.138,1
pose,175,prep,4673577.398,4678598.138,5.021,,1
pose,175,infer,4678599.823,4696999.152,18.399,0.133,1
pose,176,prep,4697068.079,4700086.204,3.018,,1
pose,176,infer,4700088.482,4749428.331,49.340,0.136,1
pose,177,prep,4749505.777,4755610.176,6.104,,1
pose,177,infer,4755613.565,4774752.643,19.139,0.142,1
pose,178,prep,4774821.662,4779411.045,4.589,,1
pose,178,infer,4779413.342,4798147.489,18.734,0.133,1
pose,179,prep,4798223.490,4802162.273,3.939,,1
pose,179,infer,4802163.847,4820623.418,18.460,0.130,1
pose,180,prep,4820632.529,4825127.670,4.495,,1
pose,180,infer,4825129.559,4843484.795,18.355,0.131,1
pose,181,prep,4843556.185,4848440.645,4.884,,1
pose,181,infer,4848442.756,4866903.994,18.461,0.133,1
pose,182,prep,4866965.754,4870866.425,3.901,,1
pose,182,infer,4870868.222,4889302.848,18.435,0.133,1
pose,183,prep,4889312.903,4895571.101,6.258,,1
pose,183,infer,4895572.804,4914072.912,18.500,0.130,1
pose,184,prep,4914148.598,4918002.696,3.854,,1
pose,184,infer,4918004.862,4936410.043,18.405,0.139,1
pose,185,prep,4936480.563,4941495.913,5.015,,1
pose,185,infer,4941497.987,4973695.318,32.197,0.137,1
pose,186,prep,4973766.393,4978575.352,4.809,,1
pose,186,infer,4978577.241,4997597.114,19.020,0.137,1
pose,187,prep,4997679.615,5002135.422,4.456,,1
pose,187,infer,5002137.774,5020766.217,18.628,0.136,1
pose,188,prep,5020857.144,5025517.083,4.660,,1
pose,188,infer,5025519.379,5043982.580,18.463,0.162,1
pose,189,prep,5043994.006,5050532.817,6.539,,1
pose,189,infer,5050534.799,5069051.685,18.517,0.154,1
pose,190,prep,5069161.852,5078343.341,9.181,,1
pose,190,infer,5078346.193,5096833.875,18.488,0.180,1
pose,191,prep,5096928.894,5101005.679,4.077,,1
pose,191,infer,5101010.272,5119587.381,18.577,0.162,1
pose,192,prep,5119598.547,5128950.186,9.352,,1
pose,192,infer,5128952.130,5147822.020,18.870,0.160,1
pose,193,prep,5147915.928,5152984.483,5.069,,1
pose,193,infer,5152987.798,5171802.520,18.815,0.170,1
pose,194,prep,5171892.688,5180105.795,8.213,,1
pose,194,infer,5180108.406,5198721.070,18.613,0.170,1
pose,195,prep,5198821.442,5204142.147,5.321,,1
